NET-00001 | 0.0023 | -0.1404 | 0.0021 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00572 | 0.4455 | 0.2747 | 0.7905 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00573 | -0.0281 | -0.0644 | 0.0655 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00574 | 0.8305 | 0.1054 | 0.1349 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00575 | 3.1320 | 0.2829 | 1.3438 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00576 | 2.2605 | -0.0016 | 0.0067 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00577 | -3.6542 | -0.0832 | 0.4886 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00578 | 2.2411 | 0.0250 | 0.0994 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00579 | 0.4099 | 0.0480 | 0.0499 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00580 | -1.8988 | 0.0407 | 0.1190 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00581 | 0.9653 | 0.0409 | 0.1092 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00582 | 1.6455 | 0.1438 | 0.6336 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00583 | -0.0534 | 0.0722 | 0.0060 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00584 | -0.8427 | -0.0294 | 0.0456 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00585 | 0.5196 | -0.0382 | 0.0461 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00586 | -1.9327 | 0.0089 | 0.0265 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00587 | -1.1021 | 0.1719 | 0.6538 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00588 | -2.7892 | 0.0401 | 0.1717 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00589 | -1.3769 | 0.2467 | 0.8176 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00590 | -2.7822 | -0.0268 | 0.1142 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00591 | -3.2046 | -0.1484 | 0.7368 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00592 | -0.1263 | 0.1485 | 0.2547 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00593 | -2.0550 | 0.0803 | 0.2605 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00594 | -0.9841 | -0.0265 | 0.0413 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00595 | 3.5207 | -0.1281 | 0.6992 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00596 | -1.0360 | 0.0461 | 0.1008 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00597 | 1.7567 | 0.0890 | 0.2501 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00598 | -1.9422 | 0.2102 | 0.6674 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00599 | -1.1582 | -0.0126 | 0.0349 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00600 | -1.5837 | -0.2049 | 0.8486 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00601 | -2.3909 | -0.0176 | 0.0648 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00602 | 0.1149 | 0.0195 | 0.0506 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00603 | -2.7267 | -0.0253 | 0.1064 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00604 | -1.8509 | 0.0342 | 0.1263 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00605 | -0.6382 | 0.1197 | 0.4252 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00606 | -0.2701 | -0.0815 | 0.0341 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00607 | -0.2985 | -0.0092 | 0.0262 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00608 | -0.0912 | 0.0052 | 0.0070 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00609 | -0.6445 | 0.0948 | 0.1449 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00610 | 2.5629 | -0.1092 | 0.4823 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00611 | -3.8474 | -0.0639 | 0.3781 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00612 | 3.4363 | 0.1074 | 0.6038 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00613 | 1.5867 | -0.0910 | 0.2436 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00614 | -3.2570 | 0.0731 | 0.3657 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00615 | 2.8470 | 0.0957 | 0.4151 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00616 | 3.8048 | 0.0816 | 0.4824 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00617 | -2.1718 | 0.1916 | 0.7676 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00618 | -0.6083 | -0.0514 | 0.1055 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00619 | 0.7222 | 0.1647 | 0.4732 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00620 | 2.0695 | 0.1055 | 0.3368 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00621 | -2.8383 | 0.1868 | 0.8204 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00622 | -3.0605 | -0.0540 | 0.2625 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00623 | -0.5726 | 0.0078 | 0.0092 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00624 | -1.4316 | 0.0058 | 0.0183 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00625 | 1.0892 | 0.0914 | 0.1566 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00626 | -2.3127 | 0.0761 | 0.3220 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00627 | 1.0943 | -0.0416 | 0.1216 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00628 | 0.8527 | 0.0214 | 0.0476 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00629 | -2.8094 | -0.0809 | 0.3674 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00630 | -1.1347 | 0.0797 | 0.1791 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00631 | 0.8256 | -0.0479 | 0.0913 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00632 | 1.6677 | -0.1815 | 0.6428 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00633 | 1.6571 | -0.0576 | 0.2186 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00634 | 1.2638 | 0.0466 | 0.1246 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00635 | -3.0905 | -0.0775 | 0.3636 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00636 | -0.8609 | 0.0111 | 0.0173 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00637 | -1.3224 | -0.0276 | 0.0924 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00638 | -2.4085 | 0.0045 | 0.0170 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00639 | -2.8646 | -0.0211 | 0.1013 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00640 | -1.4000 | -0.0368 | 0.0844 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00641 | -2.2452 | 0.0875 | 0.3816 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00642 | 0.2110 | 0.1173 | 0.2737 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00643 | -2.6674 | 0.1046 | 0.4324 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00644 | -1.5259 | 0.1305 | 0.3047 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00645 | -0.8510 | 0.1063 | 0.3810 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00646 | 2.7682 | -0.0388 | 0.1654 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00647 | -0.9146 | 0.0749 | 0.2268 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00648 | 1.0665 | -0.0582 | 0.1013 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00649 | 1.9419 | -0.0119 | 0.0359 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00650 | 0.1260 | 0.1968 | 0.0614 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00651 | -1.5927 | -0.1113 | 0.4193 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00652 | 0.6409 | -0.0830 | 0.0988 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00653 | 0.9359 | 0.0976 | 0.1487 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00654 | 2.8929 | -0.0542 | 0.2625 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00655 | -1.3006 | 0.0513 | 0.1234 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00656 | -2.0116 | -0.0540 | 0.1889 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00657 | -2.3875 | 0.0673 | 0.2577 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00658 | -2.0036 | 0.1183 | 0.4097 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00659 | 1.7981 | 0.0393 | 0.1193 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00660 | -0.0901 | 0.0011 | 0.0010 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00661 | -0.7951 | 0.0194 | 0.0264 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00662 | 1.6912 | 0.1070 | 0.4745 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00663 | 1.5421 | 0.0378 | 0.1034 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00664 | -2.2172 | -0.0985 | 0.3297 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00665 | -2.8047 | -0.0661 | 0.2833 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00666 | -1.4430 | -0.0335 | 0.1052 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00667 | -0.3442 | 0.0842 | 0.2063 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00668 | -2.5773 | -0.1733 | 0.6766 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00669 | -2.6789 | 0.0828 | 0.3394 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00670 | -0.7000 | -0.0494 | 0.0963 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00671 | -2.4621 | -0.1571 | 0.5878 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00672 | 2.6887 | -0.0756 | 0.3160 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00673 | -3.2247 | -0.0036 | 0.0176 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00674 | 1.1140 | 0.0572 | 0.1370 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00675 | -1.8149 | -0.1322 | 0.4528 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00676 | 3.5533 | 0.1211 | 0.6599 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00677 | -1.8977 | 0.1040 | 0.3677 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00678 | 0.8016 | 0.0401 | 0.1161 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00679 | 3.9963 | -0.1875 | 1.1646 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00680 | 2.1390 | -0.0413 | 0.1454 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00681 | 2.6565 | 0.1072 | 0.4361 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00682 | -2.5455 | 0.0116 | 0.0475 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00683 | -0.4136 | 0.0695 | 0.2214 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00684 | 1.3948 | 0.0671 | 0.1436 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00685 | 3.0784 | -0.1162 | 0.5501 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00686 | 1.8923 | 0.1508 | 0.5919 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00687 | 1.6227 | -0.1699 | 0.5435 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00688 | -1.0521 | -0.0911 | 0.1828 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00689 | 1.6423 | -0.1066 | 0.2824 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00690 | -1.5788 | 0.0390 | 0.1122 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00691 | -1.1650 | 0.0069 | 0.0125 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00692 | -0.7575 | 0.1376 | 0.1658 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00693 | 1.6290 | 0.0675 | 0.2533 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00694 | -1.4437 | -0.0624 | 0.1524 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00695 | -3.8255 | -0.1609 | 0.9730 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00696 | 0.6056 | 0.1135 | 0.1182 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00697 | -1.8234 | 0.0495 | 0.1400 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00698 | 1.0919 | 0.0175 | 0.0331 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00699 | -2.9363 | 0.1539 | 0.6986 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00700 | -0.9924 | -0.0650 | 0.1390 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00701 | 0.1278 | 0.0728 | 0.0216 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00702 | -4.2295 | 0.0023 | 0.0155 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00703 | 0.2176 | 0.0450 | 0.1001 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00704 | -0.6549 | 0.0717 | 0.2491 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00705 | -3.5034 | -0.0185 | 0.0989 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00706 | 1.9658 | 0.0305 | 0.1360 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00707 | 0.1480 | 0.0358 | 0.0795 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00708 | 2.6091 | 0.0726 | 0.2910 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00709 | 0.0642 | -0.0395 | 0.1091 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00710 | 1.7428 | -0.1730 | 0.4766 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00711 | 0.6871 | -0.0142 | 0.0346 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00712 | 0.5178 | -0.0982 | 0.0881 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00713 | 0.3169 | 0.1404 | 0.1443 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00714 | -0.1233 | -0.0205 | 0.0176 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00715 | 0.6859 | 0.1067 | 0.3376 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00716 | 3.2237 | 0.1535 | 0.7557 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00717 | 1.5100 | 0.0689 | 0.2071 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00718 | 1.2734 | -0.1186 | 0.5129 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00719 | -3.3747 | -0.1049 | 0.5492 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00720 | 2.8634 | -0.0706 | 0.3470 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00721 | 1.3782 | 0.1769 | 0.7180 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00722 | -2.8033 | 0.0351 | 0.1531 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00723 | -3.4898 | -0.0217 | 0.1162 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00724 | 1.5656 | -0.0331 | 0.0815 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00725 | 0.7662 | 0.1774 | 0.2197 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00726 | 2.6496 | 0.0569 | 0.2319 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00727 | -0.7857 | -0.0077 | 0.0258 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00728 | 2.5995 | -0.0954 | 0.3878 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00729 | -0.9860 | 0.2130 | 0.5747 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00730 | -1.9802 | 0.0031 | 0.0100 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00731 | -2.8054 | -0.0135 | 0.0581 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00732 | 1.9531 | -0.1031 | 0.3223 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00733 | 2.3906 | -0.0847 | 0.3606 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00734 | -1.2998 | -0.0316 | 0.1036 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00735 | -2.2392 | 0.1045 | 0.4266 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
NET-00736 | 1.3499 | 0.1901 | 0.6542 | COMPLIANT_CONVERGENCE_STEP | COMMIT_DERIVATIVE_WEIGHT_ADJUSTMENT | 200
